"placekey","parent_placekey","location_name","brands","latitude","longitude","street_address","city","region","postal_code","iso_country_code","polygon_wkt","polygon_class","includes_parking_lot","is_synthetic","building_height","enclosed"
223-222@628-p8h-hnq,,Free Library of Philadelphia Tacony Branch,,40.025409,-75.045254,6742 Torresdale Ave,Philadelphia,PA,19135,US,"POLYGON ((-75.04509871599998 40.02525859900004, -75.04516427199997 40.025230736000026, -75.04517657299994 40.02524723300007, -75.04527490799995 40.02520543900005, -75.04536717299999 40.025329174000035, -75.04533439399995 40.02534310500005, -75.04543280999997 40.025475089000054, -75.04536179099995 40.02550527400007, -75.04538639499998 40.02553827100007, -75.04526074499995 40.02559167600003, -75.04505776399998 40.02531945900006, -75.04512331899997 40.025291595000056, -75.04509871599998 40.02525859900004))",OWNED_POLYGON,false,false,,false
zzy-222@628-ph6-7t9,225-222@628-ph8-rrk,JMGolfFit,,39.977513,-75.272635,955 959 City Ave,Philadelphia,PA,19151,US,"POLYGON ((-75.2728259941365 39.977504150809395, -75.27279179597156 39.97752136451485, -75.27280252480762 39.97753498132358, -75.27259344345902 39.97764047537943, -75.27251466343023 39.97754071926666, -75.27243587354042 39.977579257386616, -75.27240603396513 39.97753917774143, -75.27272946488722 39.97738247602213, -75.27277070385082 39.97742846494925, -75.27276600998505 39.97743129108342, -75.2728259941365 39.977504150809395))",OWNED_POLYGON,false,false,,false
22b-222@628-pm9-wx5,,Constitution Hs,,39.950504,-75.152768,18 S 7th St,Philadelphia,PA,19106,US,"POLYGON ((-75.15358574499999 39.95076413100003, -75.15347416199995 39.95075201900005, -75.15343231199995 39.95097221100008, -75.15228547999999 39.95084771300003, -75.15232198999996 39.950655632000064, -75.15233438899998 39.95065697800004, -75.15238247599996 39.950403992000076, -75.15222129999995 39.95038649400004, -75.15228541499994 39.950049180000065, -75.15307269099998 39.95013464700003, -75.1530709099999 39.95014401700007, -75.15319488999995 39.950157475000026, -75.15313968299995 39.95044794100005, -75.15302810099996 39.950435828000025, -75.15301830599998 39.95048736200005, -75.15362581299996 39.95055331000003, -75.15358574499999 39.95076413100003))",OWNED_POLYGON,false,false,,false
22w-222@628-pmf-kfz,,Free Library of Philadelphia Philadelphia City Institute,,39.949441,-75.173249,1905 Locust St,Philadelphia,PA,19103,US,"POLYGON ((-75.17343199199996 39.94938299000006, -75.17351327499995 39.94938646700007, -75.17350478099996 39.94949987800004, -75.17348602299995 39.94949907600005, -75.17347965199997 39.94958413300003, -75.17305447599995 39.94956594200005, -75.17306438699995 39.94943363100003, -75.17308939699996 39.94943470100003, -75.17309612299994 39.949344917000076, -75.17343376199995 39.94935936200005, -75.17343199199996 39.94938299000006))",SHARED_POLYGON,false,false,,false
zzw-222@628-p7x-5vf,,Northeast Regional Library,,40.048111,-75.061524,2228 Cottman Ave,Philadelphia,PA,19149,US,"POLYGON ((-75.06118728099995 40.048231197000064, -75.06141138999999 40.048003933000075, -75.06150678499995 40.04790955100003, -75.06177828899996 40.04807753100005, -75.06170519699998 40.04814482900008, -75.06172577299998 40.04815755900006, -75.06150649799997 40.048359454000035, -75.06130759099995 40.048236390000056, -75.06126261099996 40.048277804000065, -75.06118728099995 40.048231197000064))",OWNED_POLYGON,false,false,,false
226-222@628-pmf-skf,224-226@628-pmb-7h5,Amerita Chamber Players,,39.949259,-75.165456,1420 Walnut St,Philadelphia,PA,19102,US,"POLYGON ((-75.16548178699998 39.94890089100005, -75.16550114799998 39.94890332800003, -75.16558382699998 39.94898517400003, -75.16550659099994 39.94942037700008, -75.16534586599994 39.94940032200003, -75.16541245599996 39.94902510700007, -75.16543728399995 39.94902762400005, -75.16545726499999 39.94891503900004, -75.16548178699998 39.94890089100005))",SHARED_POLYGON,false,false,,false
zzw-222@63s-dwf-w8v,,Free Library of Philadelphia Eastwick Branch,,39.905936,-75.240394,2851 Island Ave,Philadelphia,PA,19153,US,"POLYGON ((-75.24015276299997 39.90586416200006, -75.24046336799995 39.90580853600005, -75.24053548699999 39.90603881100003, -75.24022487999997 39.906094438000025, -75.24015276299997 39.90586416200006))",OWNED_POLYGON,false,false,,false
22f-222@63s-dvs-2p9,,Evelyn Graves Academy,,39.938996,-75.224355,5447 Chester Ave,Philadelphia,PA,19143,US,"POLYGON ((-75.22419001572894 39.93894144484084, -75.22430608258219 39.938864839150064, -75.22452200040789 39.939050954840525, -75.2244005691366 39.93913167336656, -75.22419001572894 39.93894144484084))",OWNED_POLYGON,true,false,,false
22y-222@628-pnx-9xq,,Adaire Alexander Sch,,39.972567,-75.130312,1300 E Palmer St,Philadelphia,PA,19125,US,"POLYGON ((-75.13004185999995 39.972915424000064, -75.13005930099996 39.97291013500006, -75.12998929099996 39.97277836300003, -75.13025672299995 39.97269725800004, -75.13006769799995 39.972341474000075, -75.12975375799994 39.97243668200008, -75.12966741499997 39.972274162000076, -75.13019646099997 39.97211371900005, -75.13062585399996 39.97292192100008, -75.13050376499996 39.97295894700005, -75.13043842199994 39.972835960000054, -75.13006052799994 39.97295056300004, -75.13004185999995 39.972915424000064))",OWNED_POLYGON,false,false,,false
zzw-222@628-p7v-nbk,,Crossan Kennedy C Sch,,40.062072,-75.081222,7350 Bingham St,Philadelphia,PA,19111,US,"POLYGON ((-75.08102312799997 40.06210726000006, -75.08113025199998 40.06199303900007, -75.08141769499997 40.06215388900006, -75.08144623899994 40.06212385200007, -75.08149427299998 40.06214950400005, -75.08138153599998 40.062269711000056, -75.08141049899996 40.062285178000025, -75.08132850999993 40.06237260100005, -75.08095923299999 40.06217538800007, -75.08102312799997 40.06210726000006))",OWNED_POLYGON,false,false,,false
22h-222@628-pm9-wc5,,Mastery Chs Lenfest Campus,,39.949594,-75.14726,35 S 4th St,Philadelphia,PA,19106,US,"POLYGON ((-75.14679879799996 39.949318539000046, -75.14651445199996 39.94928360800003, -75.14650741699995 39.94931630900004, -75.14647032899995 39.949311753000075, -75.14646429999993 39.94933978300003, -75.14629121899998 39.94931852000008, -75.14635954699997 39.94900084600005, -75.14619264899994 39.94898034200003, -75.1462428899999 39.94874675700004, -75.14642214999998 39.948768779000034, -75.14641511699995 39.94880148100003, -75.14648929399993 39.948810595000054, -75.14649632699997 39.948777893000056, -75.14657668599995 39.94878776400003, -75.14657969999996 39.948773749000054, -75.14676514199994 39.94879653100003, -75.14671590799998 39.94902544400003, -75.14676535899997 39.94903151900007, -75.14680956899997 39.94882596400004, -75.14746479899998 39.94890645600003, -75.14736733799998 39.949359611000034, -75.14734879399998 39.94935733300008, -75.14725836599996 39.94977778600003, -75.14715946199993 39.94976563600005, -75.14715443799997 39.94978899500006, -75.14727188599994 39.94980342300005, -75.14718447199994 39.95020986000003, -75.14673940199998 39.95015518500003, -75.14682681899995 39.94974874800005, -75.14688245299999 39.94975558200008, -75.14688848099996 39.94972755200007, -75.14677721499999 39.94971388400006, -75.14676817099996 39.94975592800006, -75.14671253799997 39.949749094000026, -75.14673866299995 39.949627630000066, -75.14671393799995 39.94962459300007, -75.14673403299997 39.94953115900006, -75.14675257699997 39.94953343700007, -75.14679879799996 39.949318539000046))",SHARED_POLYGON,false,false,,false
zzw-223@628-p8t-pjv,,Our Lady Of Calvary School,,40.079271,-74.978513,11023 Kipling Ln,Philadelphia,PA,19154,US,"POLYGON ((-74.97964211818834 40.07855670244236, -74.97937967793303 40.07920302998724, -74.97900458489909 40.079816514804186, -74.9779598551595 40.0793524507371, -74.97843562287846 40.07820350457464, -74.97964211818834 40.07855670244236))",OWNED_POLYGON,true,false,,false
zzy-222@628-pgd-gp9,,Lincoln University,,39.991515,-75.218735,Lincoln Univ,Philadelphia,PA,19102,US,"POLYGON ((-75.21850042617905 39.9915379, -75.21851188746163 39.99148223756204, -75.2185451493992 39.99143202375134, -75.21859695608157 39.99139217384553, -75.21866223630968 39.99136658863106, -75.21873459999999 39.99135777256698, -75.2188069636903 39.99136658863106, -75.21887224391841 39.99139217384553, -75.2189234093681 39.99143238211025, -75.21890053592776 39.99149642771311, -75.21883845038163 39.99164784831394, -75.2188069636903 39.991709211368935, -75.21873459999999 39.991718027433016, -75.21866223630968 39.991709211368935, -75.21859695608157 39.99168362615446, -75.2185451493992 39.99164377624866, -75.21851188746163 39.991593562437956, -75.21850042617905 39.9915379))",OWNED_POLYGON,,true,,false
23g-222@628-phy-qpv,,Mcclure Alexander K Sch,,40.015041,-75.137662,600 W Hunting Park Ave,Philadelphia,PA,19140,US,"POLYGON ((-75.13730994899998 40.015173900000036, -75.13732455099995 40.015123016000075, -75.13730004599995 40.01511900600008, -75.13732394199997 40.015035742000066, -75.13738520299995 40.01504576600007, -75.13745688699998 40.01479597300005, -75.13767742799996 40.014832058000025, -75.13765220499994 40.014919949000046, -75.13762157499997 40.014914936000025, -75.13760033599993 40.01498894900004, -75.13782087599998 40.015025034000075, -75.13786866399994 40.01485850600005, -75.13798506099994 40.01487755000005, -75.13787355499994 40.01526611700007, -75.13730994899998 40.015173900000036))",OWNED_POLYGON,false,false,,false
236-222@628-pj3-xt9,,Logan Hope School,,40.028638,-75.145015,4934 N 13th St,Philadelphia,PA,19141,US,"POLYGON ((-75.14484412815114 40.02856024022176, -75.14522231962223 40.02860542450304, -75.14519147421856 40.02871838507532, -75.14482132937451 40.0286711470406, -75.14484412815114 40.02856024022176))",OWNED_POLYGON,true,false,,false
zzw-222@628-pgh-bkz,,Thankful Learning Center Inc,,40.002584,-75.157777,3200 N 17th St # 10,Philadelphia,PA,19140,US,"POLYGON ((-75.15799976412234 40.002735027154515, -75.15767253462252 40.002689825741385, -75.15775300089297 40.00231383100852, -75.1580829126018 40.00234670494755, -75.15799976412234 40.002735027154515))",OWNED_POLYGON,true,false,,false
22v-222@628-pmb-6rk,zzw-222@628-pmb-6rk,Children's Scholarship Fund Phildelphia,,39.950307,-75.164503,100 S Broad St Ste 1200,Philadelphia,PA,19110,US,"POLYGON ((-75.16489856499999 39.95024811400003, -75.16481547999996 39.95052991700004, -75.16477880299993 39.95052374100004, -75.16476245799998 39.950579177000066, -75.16471966899996 39.950571972000034, -75.16470877199998 39.950608929000055, -75.16419529899997 39.95052246000006, -75.16422526499997 39.95042082700007, -75.16418858899993 39.950414651000074, -75.16426486699999 39.95015594700004, -75.16441157199995 39.95018065200003, -75.16441565799994 39.95016679300005, -75.16489856499999 39.95024811400003))",SHARED_POLYGON,false,false,,true
248-223@628-pm4-435,,Southwark Sch,,39.926025,-75.160381,1835 S 9th St,Philadelphia,PA,19148,US,"POLYGON ((-75.16030337499996 39.92623887700006, -75.16021082299994 39.92622685100008, -75.16024263499997 39.92608691400005, -75.16021178499994 39.92608290600003, -75.16025844399996 39.92587766500003, -75.15997461999996 39.92584078800007, -75.15994598799995 39.925966731000074, -75.15969301599995 39.92593386200008, -75.15971528499995 39.92583590500004, -75.15969060499998 39.92583269800008, -75.15971181399993 39.92573940700004, -75.15973649499995 39.92574261400006, -75.15975240099993 39.92567264500008, -75.16044344799997 39.925762434000035, -75.16044662899998 39.92574844000006, -75.1605762 39.92576527500006, -75.16055393199997 39.92586323200004, -75.16057244299998 39.925865636000026, -75.16047170299998 39.92630877100004, -75.16055191499999 39.92631919200005, -75.16051798199999 39.926468458000045, -75.16028968799998 39.92643879700006, -75.16029286899999 39.92642480300003, -75.15912671799998 39.92627328100008, -75.15915747299994 39.926138010000045, -75.15936725599994 39.926165268000034, -75.15936195299997 39.92618859100003, -75.15971981899997 39.926235090000034, -75.159723 39.92622109600006, -75.16029064899999 39.92629485100008, -75.16030337499996 39.92623887700006))",OWNED_POLYGON,false,false,,false
222-222@628-pg2-td9,,Philadelphia Dance Theatre,,40.06122,-75.195994,7500 Germantown Ave,Philadelphia,PA,19119,US,"POLYGON ((-75.19563858099997 40.06134201100008, -75.19571426399995 40.061276356000064, -75.19575442099995 40.06130271600006, -75.19577188599999 40.061287564000054, -75.19584550499997 40.061335890000066, -75.19588043599998 40.06130558700005, -75.19593397699998 40.061340734000055, -75.19597472999999 40.06130538100007, -75.19582749199998 40.06120872900004, -75.19586824399994 40.061173376000056, -75.19580800999995 40.06113383600007, -75.19583711899998 40.06110858400007, -75.19590404499996 40.06115251700004, -75.19594479799997 40.06111716400005, -75.19622588899995 40.06130168100003, -75.19617349299995 40.06134713500006, -75.19620026299998 40.06136470800004, -75.19613040299998 40.06142531300003, -75.19603001299998 40.06135941400004, -75.19597179499993 40.06140991800004, -75.19609226199998 40.061488997000026, -75.19599329099998 40.06157485400007, -75.19563858099997 40.06134201100008))",SHARED_POLYGON,false,false,,false
zzw-222@63s-dvy-k4v,zzw-223@628-pgf-3bk,Univ of Penn,,39.950161,-75.200481,3800 Spruce St,Philadelphia,PA,19104,US,"POLYGON ((-75.1994141445117 39.95117449715051, -75.19984329795409 39.94978451901932, -75.20004714583922 39.94966114681452, -75.20115720856404 39.950035261137806, -75.20106601345753 39.950541082996914, -75.2014737092278 39.95060688068741, -75.20151930678105 39.95071791414657, -75.20143347609257 39.95107979972546, -75.20137714970326 39.95107979972546, -75.20129131901479 39.95145607645045, -75.1994141445117 39.95117449715051))",OWNED_POLYGON,false,false,,false
22c-222@628-pg8-dn5,,Community Partnership School,,39.981247,-75.185429,1936 N Judson St,Philadelphia,PA,19121,US,"POLYGON ((-75.18486121121208 39.98137293430345, -75.18555958435479 39.980891070053566, -75.18583384022656 39.980932175365304, -75.18600080773774 39.98112125948078, -75.18520137056936 39.981662539825074, -75.18486121121208 39.98137293430345))",OWNED_POLYGON,true,false,,false
22m-222@628-pj2-bkz,,St Lucy Day School For Chldrn W Visual Impairment,,40.011649,-75.101689,4251 L St,Philadelphia,PA,19124,US,"POLYGON ((-75.10185344326669 40.01200400940161, -75.10129286158258 40.01194032514026, -75.10140014994317 40.01146371845933, -75.10196877825433 40.011537674886554, -75.10185344326669 40.01200400940161))",OWNED_POLYGON,true,false,,false
zzw-222@628-p8d-68v,,Smith & Solomon Training Solutions,,40.005357,-75.084352,4201 Tacony St,Philadelphia,PA,19124,US,"POLYGON ((-75.08356069999996 40.005307741000024, -75.08530457699999 40.00509060200005, -75.08536371799994 40.00536146700006, -75.08358891299997 40.00558245600007, -75.08353283799994 40.00532560100004, -75.08356375799997 40.005321751000054, -75.08356069999996 40.005307741000024))",OWNED_POLYGON,false,false,,false
223-222@628-p75-d9z,,St Dominic School,,40.047023,-75.015467,8510 Frankford Ave,Philadelphia,PA,19136,US,"POLYGON ((-75.01551440437777 40.04651103571353, -75.01665166100008 40.047513015943245, -75.0160776682709 40.04795651885227, -75.01475581840867 40.04707295667098, -75.01551440437777 40.04651103571353))",OWNED_POLYGON,true,false,,false
228-222@628-pgb-n5z,,FightFit FightStrong,,39.968852,-75.160388,826 N Broad St,Philadelphia,PA,19130,US,"POLYGON ((-75.16022417599999 39.968858176000026, -75.16023398399994 39.96880631400006, -75.16042664599996 39.96882871300005, -75.16055205799995 39.96884539700005, -75.16054030899994 39.968897050000066, -75.16022417599999 39.968858176000026))",OWNED_POLYGON,false,false,,false
zzw-222@63s-dvx-54v,,Global Leadership Academy Cs,,39.973178,-75.215565,4601 W Girard Ave,Philadelphia,PA,19131,US,"POLYGON ((-75.21548145099996 39.973718621000046, -75.21546637399996 39.97363419000004, -75.21538566299995 39.973642417000065, -75.21534126999995 39.973393817000044, -75.21542818799998 39.973384957000064, -75.21541646099996 39.973319289000074, -75.21538541899997 39.97332245400003, -75.2153535899999 39.97314421200008, -75.21523563099998 39.97315623600008, -75.21521301499996 39.973029591000056, -75.21573451999996 39.97297643200005, -75.21577472699994 39.97320158000008, -75.21579955999994 39.973199048000026, -75.21583809199996 39.97341481400008, -75.21580704999997 39.97341797800004, -75.21585563299999 39.97369003000006, -75.21583700799994 39.97369192900004, -75.21584035899997 39.973710691000065, -75.21555476999998 39.97373980300006, -75.21554974399999 39.97371165900006, -75.21548145099996 39.973718621000046))",OWNED_POLYGON,false,false,,false
zzw-222@628-pj3-73q,,Broad Street Academy,,40.02372,-75.149601,1434 Belfield Ave,Philadelphia,PA,19140,US,"POLYGON ((-75.1495735991686 40.02414562303942, -75.14941937215025 40.02413227226847, -75.14931342489416 40.02417027060971, -75.14898386291156 40.0237167565666, -75.14930841020237 40.023579139937134, -75.14970001271854 40.02362432751773, -75.1495735991686 40.02414562303942))",OWNED_POLYGON,true,false,,false
22p-222@628-p8h-y5f,,GOALS Martial Arts,,40.034913,-75.028841,7756 Ditman St,Philadelphia,PA,19136,US,"POLYGON ((-75.02866603199999 40.034861946000035, -75.02902046899999 40.034719909000046, -75.02911748599996 40.03485787000005, -75.02885165899994 40.03496439800006, -75.02888399799997 40.03501038500008, -75.02879538899998 40.03504589400006, -75.02866603199999 40.034861946000035))",OWNED_POLYGON,false,false,,false
22w-222@628-pmf-kcq,,Spanish Language School,,39.951141,-75.173949,2004 Sansom St,Philadelphia,PA,19103,US,"POLYGON ((-75.17404506650927 39.95102351914256, -75.17420391199167 39.95131100023032, -75.17376266399998 39.951257945000066, -75.17381777299994 39.95099618900008, -75.17404506650927 39.95102351914256))",OWNED_POLYGON,false,false,,false
zzw-222@628-p82-bff,,Fels Samuel Hs,,40.036159,-75.09287,5500 Langdon St,Philadelphia,PA,19124,US,"POLYGON ((-75.09153270699994 40.03758690900003, -75.09187280399993 40.03723562700003, -75.09140028899998 40.03697495100005, -75.09201768799994 40.036337239000034, -75.09201052799995 40.03633329000007, -75.09220934899997 40.03612792500007, -75.09222366799997 40.03613582400004, -75.09243295199997 40.03591964900005, -75.09238283699995 40.035892002000026, -75.09248224699996 40.03578931900006, -75.09255383899995 40.03582881500006, -75.09278404799994 40.03559102300005, -75.09318496599997 40.03581219800003, -75.09322158999998 40.035774368000034, -75.09330750099997 40.03582176200007, -75.09317146899997 40.03596227600008, -75.09344352199997 40.03611235900007, -75.09291508499996 40.03665820300006, -75.09290076499997 40.036650304000034, -75.09234615899999 40.037223168000025, -75.09224592799995 40.037167873000044, -75.09222499899994 40.03718949100005, -75.09225363599995 40.03720528900004, -75.09224317199994 40.037216098000044, -75.09243647499994 40.03732273800006, -75.09214347099999 40.037625382000044, -75.09202892099995 40.03756218800004, -75.09184056 40.037756744000035, -75.09153270699994 40.03758690900003), (-75.09196698399995 40.03713835000008, -75.09247450299995 40.036614127000064, -75.09236711399996 40.036554883000065, -75.09185959399997 40.03707910500003, -75.09196698399995 40.03713835000008), (-75.09282698099997 40.03626138800007, -75.09272675199998 40.03620609300003, -75.09259071699995 40.03634660700004, -75.09269094699994 40.03640190100003, -75.09282698099997 40.03626138800007))",OWNED_POLYGON,false,false,,false
